
11.781621	9.600000	1069.081033
11.003410	10.733333	1086.837169
9.000000	12.833333	1091.666667
11.781621	10.200000	1099.081033
11.000000	11.200000	1110.000000
9.000000	13.300000	1115.000000
13.000000	9.333333	1116.666667
9.781621	13.000000	1139.081033
13.003410	9.800000	1140.170502
11.000000	11.885714	1144.285715
11.003410	11.900000	1145.170502
9.000000	14.000000	1150.000000
9.003410	14.000000	1150.170502
11.000000	12.266667	1163.333334
9.000000	14.285714	1164.285715
7.003410	16.333333	1166.837169
13.003410	10.500000	1175.170502
9.000000	14.666667	1183.333333
7.781621	16.000000	1189.081033
7.000000	16.800000	1190.000000
7.003410	16.800000	1190.170502
13.000001	11.000000	1200.000030
11.000000	13.050000	1202.500000
11.000000	13.066667	1203.333333
15.000000	9.142857	1207.142857
9.000000	15.166667	1208.333333
9.000000	15.200000	1210.000000
11.000001	13.200000	1210.000030
13.003449	11.250000	1212.672434
11.003449	13.371429	1218.743862
15.000001	9.428571	1221.428602
17.000001	7.500000	1225.000035
15.000000	9.523810	1226.190476
13.000000	11.571429	1228.571429
11.000000	13.600000	1230.000000
13.000000	11.666667	1233.333333
9.000000	15.750000	1237.500000
9.781621	15.000000	1239.081033
11.003449	13.800000	1240.172434
15.003449	9.964286	1248.386719
9.000000	16.000000	1250.000000
13.000001	12.000000	1250.000060
13.003449	12.000000	1250.172434
15.000000	10.057143	1252.857144
9.003449	16.071429	1253.743862
17.000000	8.250000	1262.500000
7.000000	18.285714	1264.285714
15.000001	10.285714	1264.285774
11.000000	14.400000	1270.000000
11.003449	14.400000	1270.172434
13.000000	12.500000	1275.000000
9.003449	16.500000	1275.172434
16.001934	9.600000	1280.096688
7.000000	18.666667	1283.333333
7.000000	18.666667	1283.333334
7.003410	18.666667	1283.503835
15.003449	10.714286	1285.886719
15.000000	10.793651	1289.682540
10.000000	15.833333	1291.666667
15.000000	10.857143	1292.857144
11.000000	14.933333	1296.666667
10.000000	16.000000	1300.000000
13.000006	13.000000	1300.000309
17.003449	9.000000	1300.172434
9.000000	17.100000	1305.000000
15.000000	11.142857	1307.142857
5.781621	20.400000	1309.081033
13.000000	13.200000	1310.000000
9.000000	17.222222	1311.111111
11.003449	15.300000	1315.172434
15.003449	11.314286	1315.886719
17.003449	9.321429	1316.243862
11.000000	15.333333	1316.666667
13.000000	13.333333	1316.666667
19.000001	7.333333	1316.666697
11.000000	15.400000	1320.000000
11.003410	15.400000	1320.170502
13.000000	13.444444	1322.222222
13.000000	13.500000	1325.000000
9.003410	17.500000	1325.170502
11.000000	15.600000	1330.000000
15.000000	11.628571	1331.428571
11.000000	15.644444	1332.222222
10.000000	16.666667	1333.333333
17.000000	9.722222	1336.111111
13.000000	13.750000	1337.500000
17.003449	9.750000	1337.672434
9.000000	17.857143	1342.857143
15.000000	11.873016	1343.650794
11.000000	15.950000	1347.500000
7.000000	20.000000	1350.000000
7.000000	20.000000	1350.000001
9.000001	18.000000	1350.000060
13.000095	14.000000	1350.004747
9.003449	18.000000	1350.172434
13.000000	14.142857	1357.142858
15.000000	12.178571	1358.928572
15.000000	12.190476	1359.523810
16.000000	11.200000	1360.000000
15.003449	12.214286	1360.886719
7.003449	20.250000	1362.672434
11.000000	16.342857	1367.142857
17.000000	10.350000	1367.500000
17.000000	10.357143	1367.857143
13.420208	14.000000	1371.010382
17.000000	10.450000	1372.500000
17.000000	10.500000	1375.000000
15.000000	12.571429	1378.571429
15.000000	12.571429	1378.571429
11.000000	16.581818	1379.090909
21.000001	6.600000	1380.000030
13.000000	14.666667	1383.333333
19.000006	8.666667	1383.333642
17.000000	10.694444	1384.722222
9.000000	18.700000	1385.000000
5.781621	22.000000	1389.081033
11.000095	16.800000	1390.004747
17.000000	10.833333	1391.666667
15.005043	12.857143	1393.109269
11.000000	16.866667	1393.333334
9.000000	18.944444	1397.222222
15.000000	12.952381	1397.619048
13.000000	15.000000	1400.000000
17.000000	11.000000	1400.000000
13.003449	15.000000	1400.172434
11.000000	17.066667	1403.333333
15.000000	13.095238	1404.761905
19.000000	9.166667	1408.333333
21.000000	7.200000	1410.000000
17.000000	11.250000	1412.500000
17.003449	11.250000	1412.672434
15.000000	13.285714	1414.285714
7.000000	21.333333	1416.666667
10.000000	18.333333	1416.666667
5.000000	23.333333	1416.666667
19.000095	9.333333	1416.671414
13.000000	15.363636	1418.181818
17.000000	11.392857	1419.642858
13.000000	15.400000	1420.000000
9.000000	19.500000	1425.000000
9.003449	19.500000	1425.172434
19.000000	9.523810	1426.190476
19.000000	9.533333	1426.666667
16.000000	12.600000	1430.000000
11.000000	17.600000	1430.000001
9.000000	19.642857	1432.142857
10.000000	18.666667	1433.333333
10.000000	18.666667	1433.333333
15.003449	13.714286	1435.886719
19.420208	9.333333	1437.677049
19.000000	9.777778	1438.888889
21.000000	7.800000	1440.000000
21.000006	7.800000	1440.000309
11.000000	17.828571	1441.428571
15.000000	13.828571	1441.428572
17.000000	11.916667	1445.833333
11.000000	17.963636	1448.181818
9.000000	20.000000	1450.000000
7.000001	22.000000	1450.000030
15.000000	14.031746	1451.587302
19.000000	10.083333	1454.166667
17.000000	12.113636	1455.681818
9.000000	20.166667	1458.333333
9.000000	20.181818	1459.090909
7.000000	22.222222	1461.111111
15.000000	14.285714	1464.285714
15.000000	14.333333	1466.666667
15.000000	14.392857	1469.642857
21.000095	8.400000	1470.004747
19.000000	10.476190	1473.809524
11.000000	18.488889	1474.444444
7.000000	22.500000	1475.000000
13.000000	16.500000	1475.000000
7.003449	22.500000	1475.172434
15.000000	14.545455	1477.272727
23.000001	6.545455	1477.272787
16.000000	13.600000	1480.000000
17.000000	12.650000	1482.500000
17.000000	12.653846	1482.692308
13.000000	16.666667	1483.333333
11.000000	18.700000	1485.000000
17.000000	12.750000	1487.500000
16.066667	13.714286	1489.047619
13.000000	16.800000	1490.000000
19.000000	10.833333	1491.666667
11.000000	18.850000	1492.500000
15.000000	14.857143	1492.857144
9.000000	20.900000	1495.000000
15.000000	14.928571	1496.428572
10.000000	20.000000	1500.000000
9.000000	21.000000	1500.000000
9.000095	21.000000	1500.004747
19.000000	11.030303	1501.515152
21.000000	9.044444	1502.222223
14.066667	16.000000	1503.333333
23.000000	7.090909	1504.545455
13.000000	17.111111	1505.555556
13.000000	17.142857	1507.142857
11.000000	19.200000	1510.000000
19.000000	11.266667	1513.333333
13.000000	17.307692	1515.384615
7.000000	23.333333	1516.666667
11.000000	19.345455	1517.272727
21.000000	9.350000	1517.500000
21.000000	9.381818	1519.090909
16.000000	14.400000	1520.000000
19.000000	11.428571	1521.428571
15.000000	15.476190	1523.809524
13.000000	17.500000	1525.000000
19.000000	11.555556	1527.777778
15.000000	15.584416	1529.220779
17.000000	13.611111	1530.555556
23.000095	7.636364	1531.822929
5.000000	25.666667	1533.333333
16.000000	14.700000	1535.000000
19.000000	11.733333	1536.666667
21.000000	9.742857	1537.142857
17.000000	13.750000	1537.500000
17.000000	13.750000	1537.500000
11.000000	19.800000	1540.000000
15.000000	15.857143	1542.857143
21.000000	9.866667	1543.333333
11.000000	19.911111	1545.555556
11.000000	19.933333	1546.666667
17.000000	13.977273	1548.863636
7.000000	24.000000	1550.000000
13.000000	18.000000	1550.000000
7.000000	24.000000	1550.000001
7.001934	24.000000	1550.096688
17.000000	14.083333	1554.166667
19.000000	12.133333	1556.666667
11.000000	20.142857	1557.142857
17.000000	14.166667	1558.333333
23.005043	8.181818	1559.343035
7.000000	24.200000	1560.000000
17.000000	14.250000	1562.500000
21.000000	10.266667	1563.333333
5.000000	26.285714	1564.285714
11.000000	20.300000	1565.000000
13.000000	18.333333	1566.666667
13.000000	18.333333	1566.666667
19.000000	12.380952	1569.047619
11.000000	20.400000	1570.000000
7.000000	24.444444	1572.222223
9.000000	22.500000	1575.000000
25.000006	6.500000	1575.000309
9.005043	22.500000	1575.252126
11.000000	20.533333	1576.666667
17.000000	14.583333	1579.166667
15.000000	16.607143	1580.357143
22.066667	9.600000	1583.333333
5.000000	26.666667	1583.333334
15.000000	16.714286	1585.714286
23.000000	8.727273	1586.363636
21.000000	10.733333	1586.666667
13.000000	18.750000	1587.500000
15.000000	16.761905	1588.095238
7.781621	24.000000	1589.081033
9.000000	22.800000	1590.000000
19.000000	12.833333	1591.666667
23.000000	8.945455	1597.272727
7.000000	25.000000	1600.000000
11.000000	21.000000	1600.000000
21.000000	11.000000	1600.000000
21.000000	11.050000	1602.500000
15.000000	17.142857	1607.142857
9.000000	23.153846	1607.692308
5.000000	27.200000	1610.000000
23.000000	9.212121	1610.606061
23.000000	9.257576	1612.878788
22.000000	10.285714	1614.285714
21.000000	11.307692	1615.384615
19.000000	13.333333	1616.666667
19.000000	13.333333	1616.666667
23.000000	9.454545	1622.727273
13.000000	19.500000	1625.000000
25.005043	7.500000	1625.252126
21.000000	11.514286	1625.714286
23.000000	9.545455	1627.272727
17.000000	15.583333	1629.166667
15.000000	17.642857	1632.142857
7.000000	25.666667	1633.333334
21.000000	11.727273	1636.363636
11.000000	21.750000	1637.500000
23.000000	9.790210	1639.510490
9.000000	23.800000	1640.000000
9.000000	23.833333	1641.666667
15.000000	17.857143	1642.857143
21.000000	11.900000	1645.000000
23.000000	9.974026	1648.701299
13.000000	20.000000	1650.000000
13.000000	20.000000	1650.000000
13.000000	20.000000	1650.000000
7.000006	26.000000	1650.000309
21.000000	12.100000	1655.000000
9.000000	24.111111	1655.555556
7.000000	26.181818	1659.090909
17.000000	16.250000	1662.500000
11.000000	22.285714	1664.285714
10.000000	23.333333	1666.666667
21.000000	12.333333	1666.666667
23.000000	10.363636	1668.181818
11.000000	22.400000	1670.000000
11.003410	22.400000	1670.170502
23.000000	10.436364	1671.818182
27.000095	6.461538	1673.081670
9.000000	24.500000	1675.000000
9.003410	24.500000	1675.170502
15.000000	18.571429	1678.571429
9.000000	24.642857	1682.142857
7.000000	26.666667	1683.333333
23.000000	10.681818	1684.090909
23.000000	10.747475	1687.373737
11.000000	22.800000	1690.000000
9.000000	24.807692	1690.384615
15.000000	18.857143	1692.857143
23.000000	10.909091	1695.454545
27.000000	6.923077	1696.153846
19.000000	14.933333	1696.666667
13.000000	21.000000	1700.000000
13.003410	21.000000	1700.170502
10.066667	24.000000	1703.333333
25.000000	9.100000	1705.000000
25.000000	9.153846	1707.692308
23.000000	11.181818	1709.090909
9.000000	25.227273	1711.363636
17.000000	17.250000	1712.500000
21.000000	13.285714	1714.285714
25.000000	9.333333	1716.666667
23.000000	11.345455	1717.272727
25.000000	9.388889	1719.444444
7.000000	27.428571	1721.428571
17.000000	17.500000	1725.000000
7.000000	27.500000	1725.000000
25.000000	9.545455	1727.272727
5.000000	29.571429	1728.571429
23.000000	11.636364	1731.818182
13.000000	21.666667	1733.333333
